Co,Co,Co,Co,Co,Co,Co,Co,Ni,Ni,Ni,Ni,Ni,Ni,Ni,Ni,Cu,Cu,Cu,Cu,Cu,Cu,Cu,Cu,Zn,Zn,Zn,Zn,Zn,Zn,Zn,Zn,As,As,As,As,As,As,As,As,Se,Se,Se,Se,Se,Se,Se,Se,Ag,Ag,Ag,Ag,Ag,Ag,Ag,Ag,Sb,Sb,Sb,Sb,Sb,Sb,Sb,Sb,Te,Te,Te,Te,Te,Te,Te,Te,Au,Au,Au,Au,Au,Au,Au,Au,Pb,Pb,Pb,Pb,Pb,Pb,Pb,Pb,Bi,Bi,Bi,Bi,Bi,Bi,Bi,Bi
,,,,103.11,3.27,,,,,,,227.93,154.52,,,,,,,96.46,61.79,,,,,,,107.7,31.48,,,,,,,238.28,32,,,,,,,5.64,176.8,,,,,,,1.13,0.34,,,,,,,20.56,16.46,,,,,,,,0.24,,,,,,,,<0.01,,,,,,,446.1,25.71,,,,,,,8.04,0.12,,
,,,,158,6.8,,,,,,,436.19,251.24,,,,,,,154.73,60.83,,,,,,,92.21,15.74,,,,,,,696.8,43,,,,,,,8.48,87.5,,,,,,,2.05,0.36,,,,,,,28.93,17.77,,,,,,,,0.18,,,,,,,,0.01,,,,,,,604.53,27.88,,,,,,,6.72,0.12,,
,,,,154.66,3.59,,,,,,,411.95,120.7,,,,,,,119.48,72.98,,,,,,,75.46,25.77,,,,,,,487.59,38,,,,,,,4.58,112.5,,,,,,,1.89,0.33,,,,,,,25.65,18.82,,,,,,,,0.23,,,,,,,,<0.01,,,,,,,557.12,31.37,,,,,,,7.87,0.12,,
,,,,113.44,5.6,,,,,,,290.01,139.6,,,,,,,197.75,76.83,,,,,,,82.83,25.63,,,,,,,476.47,43,,,,,,,6.18,129,,,,,,,1.57,0.34,,,,,,,26.8,18.52,,,,,,,,0.25,,,,,,,,0.01,,,,,,,521.13,32.64,,,,,,,8.13,0.12,,
,,,,110.47,4.37,,,,,,,243.74,145.21,,,,,,,98.65,39.09,,,,,,,78.46,37.57,,,,,,,374.92,28,,,,,,,5.02,48.4,,,,,,,1.1,0.27,,,,,,,19.12,6.92,,,,,,,,0.17,,,,,,,,<0.01,,,,,,,426,15.26,,,,,,,6.12,0.14,,
,,,,128.77,18.36,,,,,,,330.55,146.47,,,,,,,106.15,40.35,,,,,,,99.25,66.83,,,,,,,455.31,36,,,,,,,7.13,45.6,,,,,,,1.23,0.33,,,,,,,22.88,5.17,,,,,,,,0.3,,,,,,,,<0.01,,,,,,,454.74,14.36,,,,,,,6.74,0.14,,
,,,,101.73,3.58,,,,,,,234.04,129.04,,,,,,,89.4,63.53,,,,,,,91.27,17.43,,,,,,,316.8,31,,,,,,,4.27,122.7,,,,,,,1.01,0.36,,,,,,,17.91,18.51,,,,,,,,0.28,,,,,,,,<0.01,,,,,,,385.9,29.11,,,,,,,5.47,0.15,,
,,,,109.56,16.56,,,,,,,301.14,159.17,,,,,,,46.94,41.61,,,,,,,113.69,18.51,,,,,,,348.82,40,,,,,,,11.86,53.9,,,,,,,6.82,0.33,,,,,,,52.48,7.04,,,,,,,,0.43,,,,,,,,0.01,,,,,,,329.95,18.84,,,,,,,21.38,0.16,,
,,,,112.68,3.03,,,,,,,296.93,130.18,,,,,,,46.01,91.01,,,,,,,126.1,25.59,,,,,,,363.85,48,,,,,,,12.81,111,,,,,,,6.68,0.42,,,,,,,56.91,22.63,,,,,,,,0.24,,,,,,,,<0.01,,,,,,,342.25,37.26,,,,,,,22.53,0.17,,
,,,,138.68,43.77,,,,,,,241.45,166.36,,,,,,,50.7,43,,,,,,,468.56,18.28,,,,,,,256.21,37,,,,,,,6.36,48.7,,,,,,,3.74,0.29,,,,,,,48.59,6.4,,,,,,,,0.21,,,,,,,,<0.01,,,,,,,258.08,18.22,,,,,,,14.56,0.17,,
,,,,182.57,2.7,,,,,,,248.33,102.08,,,,,,,33.52,68.85,,,,,,,95.96,29.45,,,,,,,273.39,36.6,,,,,,,0.8,116.2,,,,,,,6.53,0.44,,,,,,,27.38,18.06,,,,,,,,0.16,,,,,,,,0.01,,,,,,,236.46,29.65,,,,,,,18.76,0.17,,
,,,,134.96,12.25,,,,,,,277.27,119.41,,,,,,,101.64,56.32,,,,,,,34.29,21.42,,,,,,,2109.93,34.9,,,,,,,15.94,53.8,,,,,,,3.77,0.52,,,,,,,88.92,5.59,,,,,,,,0.27,,,,,,,,<0.01,,,,,,,378.89,15.07,,,,,,,19.44,0.18,,
,,,,95.83,2.17,,,,,,,202.43,90.02,,,,,,,32.89,44.2,,,,,,,31.9,50.37,,,,,,,1063.53,21.1,,,,,,,3.72,57.8,,,,,,,2.57,0.38,,,,,,,63.81,3.9,,,,,,,,0.12,,,,,,,,<0.01,,,,,,,220.77,15.78,,,,,,,16.71,0.18,,
,,,,107.3,26.41,,,,,,,229.3,149.5,,,,,,,39.79,51.55,,,,,,,32.2,23.53,,,,,,,1062.24,34.9,,,,,,,4.66,41.6,,,,,,,3.4,0.47,,,,,,,60.06,6.39,,,,,,,,0.36,,,,,,,,<0.01,,,,,,,261.53,18.97,,,,,,,18.67,0.19,,
,,,,86.62,11.45,,,,,,,192.36,508.16,,,,,,,28.27,101.87,,,,,,,15.49,31.49,,,,,,,1870.25,79.3,,,,,,,3.88,100.6,,,,,,,2.61,1.01,,,,,,,34.15,28.08,,,,,,,,0.3,,,,,,,,0.01,,,,,,,204.45,40.7,,,,,,,16.79,0.2,,
,,,,95.41,3.97,,,,,,,215.09,164.82,,,,,,,30.45,84.17,,,,,,,12.92,12,,,,,,,2079.96,40.9,,,,,,,5.53,140.2,,,,,,,2.38,0.48,,,,,,,57.63,18.5,,,,,,,,0.39,,,,,,,,<0.01,,,,,,,334.42,30.11,,,,,,,18.4,0.21,,
,,,,137.17,27.08,,,,,,,288.4,167.56,,,,,,,54.75,54.2,,,,,,,11.59,40.35,,,,,,,1103.67,37.7,,,,,,,2.55,47.1,,,,,,,3.72,0.62,,,,,,,50.8,6.01,,,,,,,,0.22,,,,,,,,<0.01,,,,,,,281.2,19.89,,,,,,,17.41,0.23,,
,,,,190.65,37.97,,,,,,,275.46,177.44,,,,,,,251.18,47.7,,,,,,,4.1,38.42,,,,,,,3324.75,34.7,,,,,,,89.43,50.9,,,,,,,2.74,0.45,,,,,,,48.11,5.97,,,,,,,,0.31,,,,,,,,<0.01,,,,,,,247.2,20.01,,,,,,,2.19,0.25,,
,,,,103.73,5.16,,,,,,,123.07,194.28,,,,,,,60.58,101.86,,,,,,,10.29,28.3,,,,,,,1568.74,64,,,,,,,51.12,140,,,,,,,1.37,0.79,,,,,,,20.58,31.21,,,,,,,,0.41,,,,,,,,0.01,,,,,,,146.63,45.5,,,,,,,1.28,0.29,,
,,,,39.28,22.67,,,,,,,37.81,202.99,,,,,,,17.01,67.58,,,,,,,0.73,98.56,,,,,,,412.75,47,,,,,,,42.79,62.9,,,,,,,0.3,0.64,,,,,,,8.97,8.26,,,,,,,,0.39,,,,,,,,<0.01,,,,,,,73.24,27.65,,,,,,,0.51,0.32,,
,,,,98,24.87,,,,,,,291.37,518.73,,,,,,,180.76,217.47,,,,,,,125.16,3.4,,,,,,,491.53,309.7,,,,,,,25.1,36.1,,,,,,,4.81,5.32,,,,,,,51.32,34.25,,,,,,,,<0.13,,,,,,,,<0.01,,,,,,,244.33,81.8,,,,,,,10.45,0.46,,
,,,,137.03,1.53,,,,,,,196.36,38.77,,,,,,,227.76,45.34,,,,,,,6.21,22.08,,,,,,,2589.26,57.7,,,,,,,64.81,143.7,,,,,,,2.77,0.18,,,,,,,39.5,36.01,,,,,,,,0.24,,,,,,,,<0.01,,,,,,,219.88,16.65,,,,,,,1.42,0.07,,
,,,,66.47,2.69,,,,,,,170.05,90.3,,,,,,,77.7,50.09,,,,,,,156.42,8.33,,,,,,,342.85,45.5,,,,,,,20.32,312.4,,,,,,,3.5,0.23,,,,,,,23.08,44.03,,,,,,,,0.27,,,,,,,,<0.01,,,,,,,144.28,21.51,,,,,,,6.63,0.08,,
,,,,119.31,1.92,,,,,,,169.63,83.18,,,,,,,195.82,47.18,,,,,,,7.43,15,,,,,,,2192.02,38.7,,,,,,,114.72,172.5,,,,,,,2.74,0.23,,,,,,,35.65,43.78,,,,,,,,0.27,,,,,,,,<0.01,,,,,,,194.24,24.21,,,,,,,1.74,0.09,,
,,,,545.85,1.13,,,,,,,1410.89,60.73,,,,,,,312.55,52.13,,,,,,,4.29,9.76,,,,,,,16358.33,41.4,,,,,,,23.29,265.6,,,,,,,17.77,0.19,,,,,,,788.28,42.4,,,,,,,,0.27,,,,,,,,<0.01,,,,,,,655.18,24.46,,,,,,,2.64,0.1,,
,,,,1284.01,1.75,,,,,,,2569.7,66.31,,,,,,,512.8,57.01,,,,,,,5.69,44.9,,,,,,,4299.15,41.7,,,,,,,7.32,314,,,,,,,91.15,0.27,,,,,,,694.14,43.01,,,,,,,,0.14,,,,,,,,0.01,,,,,,,2187.9,26.74,,,,,,,14.89,0.12,,
,,,,123.91,47.93,,,,,,,257.19,426.4,,,,,,,400.13,155.59,,,,,,,88.05,25.93,,,,,,,685.63,55.3,,,,,,,2.25,507.3,,,,,,,7.99,0.34,,,,,,,26.3,52.33,,,,,,,,0.26,,,,,,,,<0.01,,,,,,,534.99,21.98,,,,,,,15.73,0.13,,
,,,,118.66,2.19,,,,,,,299.26,85.42,,,,,,,461.23,61.82,,,,,,,82.44,18.56,,,,,,,601.93,44,,,,,,,9.82,292.1,,,,,,,14.99,0.25,,,,,,,89.08,45.09,,,,,,,,0.28,,,,,,,,<0.01,,,,,,,1291.45,28.44,,,,,,,41.5,0.13,,
,,,,129.59,2.77,,,,,,,326.83,73.08,,,,,,,1007.29,62.8,,,,,,,15.15,28.89,,,,,,,2555.68,42.5,,,,,,,7.84,241.8,,,,,,,29.42,0.24,,,,,,,165.79,44.32,,,,,,,,0.17,,,,,,,,0.01,,,,,,,3371.95,25.7,,,,,,,9.06,0.14,,
,,,,18,120.45,,,,,,,102.88,937.71,,,,,,,558.94,471.61,,,,,,,28.94,37.35,,,,,,,2732.19,74.7,,,,,,,4.43,565.2,,,,,,,5.66,0.86,,,,,,,76.11,51.49,,,,,,,,0.55,,,,,,,,<0.01,,,,,,,919.51,20.79,,,,,,,1.73,0.14,,
,,,,53.28,0.09,,,,,,,163.47,82.22,,,,,,,1073.01,75.17,,,,,,,24.5,15.09,,,,,,,2956.65,1817.8,,,,,,,8.96,448.9,,,,,,,27.24,136.34,,,,,,,153.43,2878.35,,,,,,,,0.17,,,,,,,,0.13,,,,,,,2959.77,116.14,,,,,,,10.57,0.15,,
,,,,28.69,100.71,,,,,,,138.28,2939.01,,,,,,,1099.57,190.24,,,,,,,15.22,8.11,,,,,,,2748.01,86.1,,,,,,,8.77,409.6,,,,,,,25.99,0.37,,,,,,,153.09,43.11,,,,,,,,0.62,,,,,,,,0.01,,,,,,,2887.25,25.81,,,,,,,9.85,0.17,,
,,,,37.6,35.5,,,,,,,148.91,519.44,,,,,,,1132.32,197.54,,,,,,,41.32,466.58,,,,,,,2473.58,617,,,,,,,13.03,62.4,,,,,,,45.45,0.5,,,,,,,155.68,46.75,,,,,,,,0.35,,,,,,,,<0.01,,,,,,,3488.27,28.04,,,,,,,15.5,0.18,,
,,,,223.32,0.66,,,,,,,557.87,458.37,,,,,,,411.85,71.95,,,,,,,31.03,5.83,,,,,,,3197.75,170,,,,,,,6.19,189.9,,,,,,,1.67,0.68,,,,,,,46.17,63.99,,,,,,,,0.25,,,,,,,,0.01,,,,,,,654.24,18.72,,,,,,,5.64,0.23,,
,,,,141.45,0.09,,,,,,,419.62,43.23,,,,,,,361.5,100.79,,,,,,,109.36,7.55,,,,,,,2776.95,366,,,,,,,7.23,250.8,,,,,,,0.92,0.92,,,,,,,60.69,62.05,,,,,,,,0.22,,,,,,,,<0.01,,,,,,,750.81,26.64,,,,,,,5.83,0.24,,
,,,,163.13,0.17,,,,,,,374.47,560.99,,,,,,,336.35,106.72,,,,,,,688.22,5.49,,,,,,,2014.95,480,,,,,,,29.06,192.1,,,,,,,0.74,0.81,,,,,,,57.15,69.53,,,,,,,,0.33,,,,,,,,0.01,,,,,,,1935.91,32.36,,,,,,,5.08,0.25,,
,,,,157.69,0.32,,,,,,,312.25,349.82,,,,,,,273.52,140.56,,,,,,,2903.29,12.01,,,,,,,1844.13,775,,,,,,,13.06,149.3,,,,,,,1.16,0.95,,,,,,,53.5,105.29,,,,,,,,0.4,,,,,,,,<0.01,,,,,,,1518.65,47.68,,,,,,,6.66,0.32,,
,,,,247.04,0.07,,,,,,,555.48,346.77,,,,,,,391.38,328.87,,,,,,,467.02,4.88,,,,,,,2758.6,719,,,,,,,7.56,613.7,,,,,,,1.46,69.52,,,,,,,41.82,1324.94,,,,,,,,0.46,,,,,,,,0.08,,,,,,,670.04,106.3,,,,,,,7.14,0.39,,
,,,,24.25,1.18,,,,,,,16.5,911.68,,,,,,,89.21,486.23,,,,,,,40.33,8.03,,,,,,,316.11,1049,,,,,,,5.99,578.3,,,,,,,1.61,105.7,,,,,,,13.86,1970.33,,,,,,,,0.6,,,,,,,,0.1,,,,,,,601.44,125.47,,,,,,,2.17,0.47,,
,,,,17.38,0.22,,,,,,,26.66,214.58,,,,,,,107.19,324.62,,,,,,,115.32,70.02,,,,,,,374.57,302,,,,,,,4.02,375.2,,,,,,,2.13,1.16,,,,,,,15.85,282.9,,,,,,,,0.46,,,,,,,,0.01,,,,,,,788.2,31.91,,,,,,,2.12,0.49,,
,,,,19.89,0.42,,,,,,,24.55,466.56,,,,,,,147.92,243.9,,,,,,,171.08,27.2,,,,,,,230.32,1521,,,,,,,0.91,62.6,,,,,,,1.19,1.88,,,,,,,10.36,165.11,,,,,,,,0.33,,,,,,,,<0.01,,,,,,,413.3,77.15,,,,,,,1.7,0.52,,
,,,,22.34,2.48,,,,,,,31.14,88.99,,,,,,,285.73,64.7,,,,,,,1062.67,24.73,,,,,,,1983.49,43,,,,,,,3.03,301.9,,,,,,,5.43,1.52,,,,,,,5.55,29.7,,,,,,,,0.76,,,,,,,,0.02,,,,,,,1490.31,35.4,,,,,,,1.51,0.59,,
,,,,52.77,0.73,,,,,,,59.56,264.48,,,,,,,249.38,206.29,,,,,,,2117.52,24.81,,,,,,,2155.67,1502,,,,,,,1.99,92.5,,,,,,,3.28,1.65,,,,,,,9.81,188.21,,,,,,,,0.66,,,,,,,,0.02,,,,,,,1877.31,81.39,,,,,,,2.12,0.61,,
,,,,71.2,1.28,,,,,,,80.7,666.44,,,,,,,260.92,341.54,,,,,,,2062.3,31.89,,,,,,,3301.94,1599,,,,,,,5.4,113.2,,,,,,,4,1.83,,,,,,,11.61,192.96,,,,,,,,0.61,,,,,,,,0.01,,,,,,,2760.8,90.84,,,,,,,2.72,0.62,,
,,,,62.94,0.38,,,,,,,64.1,238.52,,,,,,,304.31,258.87,,,,,,,1741.59,34.74,,,,,,,3397.85,1673,,,,,,,5.35,44.2,,,,,,,4.06,2.08,,,,,,,10.43,227.84,,,,,,,,0.62,,,,,,,,0.01,,,,,,,3126.5,102.31,,,,,,,2.98,0.72,,
,,,,139.28,0.25,,,,,,,156.2,427,,,,,,,203.9,337.25,,,,,,,2487.07,19.28,,,,,,,1404.03,1579,,,,,,,3.63,84.6,,,,,,,2.07,2.73,,,,,,,12.49,208.39,,,,,,,,0.63,,,,,,,,0,,,,,,,1278.28,92.57,,,,,,,8.29,0.78,,
,,,,46.4,0.59,,,,,,,61.97,260.3,,,,,,,157.65,312.07,,,,,,,2003.04,77.02,,,,,,,534.53,2285,,,,,,,5,64,,,,,,,1.77,2.51,,,,,,,4.39,238.03,,,,,,,,0.62,,,,,,,,0.01,,,,,,,605.24,103.68,,,,,,,2.2,0.85,,
,,,,22.94,0.55,,,,,,,28.07,250.45,,,,,,,67.77,299.13,,,,,,,2282.57,32.74,,,,,,,449.13,1644,,,,,,,3.54,72.5,,,,,,,0.53,2.23,,,,,,,2.24,245.96,,,,,,,,0.73,,,,,,,,0.01,,,,,,,245.79,104.24,,,,,,,1.02,0.86,,
,,,,18.4,1.36,,,,,,,27.74,672.11,,,,,,,154.64,2218.12,,,,,,,624.04,665.85,,,,,,,3510.44,718,,,,,,,2.64,278.2,,,,,,,3.21,2.53,,,,,,,6.67,2095.79,,,,,,,,0.68,,,,,,,,0.02,,,,,,,2477.93,56.93,,,,,,,2.06,0.88,,
,,,,17.96,1.52,,,,,,,26.49,439.55,,,,,,,355.74,321.95,,,,,,,1339.31,22.52,,,,,,,4353.77,1692,,,,,,,1.21,175.5,,,,,,,3.12,2.52,,,,,,,2.12,327.14,,,,,,,,0.83,,,,,,,,0.02,,,,,,,528.09,125.09,,,,,,,0.69,1.04,,
,,,,56.04,4.75,,,,,,,74.57,1420.04,,,,,,,212.38,466.01,,,,,,,2013.13,53.1,,,,,,,1131.98,2550,,,,,,,3.78,91.1,,,,,,,1.98,3.38,,,,,,,5.64,346.2,,,,,,,,1.07,,,,,,,,0.01,,,,,,,1066.23,141.74,,,,,,,2.68,1.17,,
,,,,30.57,1.36,,,,,,,251.81,471.01,,,,,,,175.94,683.44,,,,,,,49.09,200.5,,,,,,,1418.2,1062,,,,,,,4.35,92.6,,,,,,,3.23,2.5,,,,,,,13.69,773.22,,,,,,,,1.26,,,,,,,,0.01,,,,,,,200.46,120.19,,,,,,,4.73,1.2,,
,,,,22.36,2.1,,,,,,,47.69,430.33,,,,,,,65.44,477.87,,,,,,,35.68,118.39,,,,,,,1457.06,2880,,,,,,,0.9,76.2,,,,,,,1.95,3.28,,,,,,,8.73,466.67,,,,,,,,1.29,,,,,,,,0.01,,,,,,,1142,185.68,,,,,,,0.13,1.28,,
,,,,84.64,1.85,,,,,,,152.98,2591.07,,,,,,,106.51,1652.75,,,,,,,46.9,2.61,,,,,,,1891.22,763,,,,,,,2.57,610.1,,,,,,,2.54,50.86,,,,,,,18.55,1197.23,,,,,,,,1.32,,,,,,,,0.03,,,,,,,828.6,137.71,,,,,,,0.62,1.36,,
,,,,66.88,2.35,,,,,,,143.23,2692.32,,,,,,,145.52,1079.08,,,,,,,9.42,4.51,,,,,,,350.31,739,,,,,,,7.03,679,,,,,,,0.73,74.93,,,,,,,26.42,1691.03,,,,,,,,1.22,,,,,,,,0.04,,,,,,,521.26,166.56,,,,,,,5.88,1.42,,
,,,,59.39,1.14,,,,,,,195.68,403.71,,,,,,,162.7,460.9,,,,,,,8.66,105.11,,,,,,,727.34,1883,,,,,,,13.48,66.5,,,,,,,1,3.37,,,,,,,19.61,415.13,,,,,,,,1.41,,,,,,,,0.01,,,,,,,427.18,162.68,,,,,,,4.12,1.5,,
,,,,79.47,0.93,,,,,,,135.96,684.73,,,,,,,226.43,581.93,,,,,,,4.12,44.88,,,,,,,401.84,2507.7,,,,,,,17.59,73,,,,,,,0.76,4.35,,,,,,,22.35,439.18,,,,,,,,1.43,,,,,,,,0.01,,,,,,,453.79,177.29,,,,,,,6.83,1.57,,
,,,,4.4,0.1,,,,,,,13.89,355.96,,,,,,,90.35,436.2,,,,,,,85.17,6.64,,,,,,,37.44,1272.5,,,,,,,4.25,91.7,,,,,,,1.65,3.19,,,,,,,3.24,529.59,,,,,,,,1.36,,,,,,,,0.02,,,,,,,1193.81,191.25,,,,,,,0.15,1.78,,
,,,,109.66,1.14,,,,,,,114.5,1361.27,,,,,,,85.04,1011.28,,,,,,,122.27,5.51,,,,,,,218.17,888.7,,,,,,,1.24,573.6,,,,,,,3.32,76.78,,,,,,,28.88,1914.37,,,,,,,,1.56,,,,,,,,0.04,,,,,,,3818.03,208.21,,,,,,,0.35,1.8,,
,,,,68.37,8.19,,,,,,,116.34,450.49,,,,,,,160.65,303.22,,,,,,,129.62,349,,,,,,,163.81,551.3,,,,,,,3.75,162.7,,,,,,,1.75,11.34,,,,,,,32.22,220.76,,,,,,,,2.36,,,,,,,,0.07,,,,,,,2787.41,123.54,,,,,,,0.43,1.84,,
,,,,11.41,7.11,,,,,,,28.03,2996.06,,,,,,,74.85,1573.4,,,,,,,93.78,3.72,,,,,,,76.63,628.6,,,,,,,1.83,686.7,,,,,,,2.16,64.8,,,,,,,18.05,1754.21,,,,,,,,1.48,,,,,,,,0.04,,,,,,,3034.22,210.86,,,,,,,0.23,1.94,,
,,,,121.17,1.86,,,,,,,168.03,778.18,,,,,,,150.43,691.43,,,,,,,152.14,145.75,,,,,,,309.16,2497.3,,,,,,,0.93,100.8,,,,,,,3.45,5.34,,,,,,,65.39,579.06,,,,,,,,2.4,,,,,,,,0.02,,,,,,,3080.87,194.88,,,,,,,0.74,2.68,,
,,,,27.21,1.16,,,,,,,59.03,54.83,,,,,,,136.86,78.96,,,,,,,108.87,3.36,,,,,,,152.68,123.2,,,,,,,2.61,126.7,,,,,,,1.74,0.87,,,,,,,27.68,21.33,,,,,,,,1.12,,,,,,,,0.01,,,,,,,1989.93,37.72,,,,,,,0.39,0.39,,
,,,,10.73,2.7,,,,,,,44.88,262.48,,,,,,,78.81,198.54,,,,,,,343.43,8.39,,,,,,,142.06,176.9,,,,,,,5.18,148.3,,,,,,,1.15,0.99,,,,,,,22.03,46.98,,,,,,,,1.96,,,,,,,,0.01,,,,,,,503.29,81.26,,,,,,,0.21,0.43,,
,,,,19.48,0.79,,,,,,,43.72,62.32,,,,,,,145.75,117.18,,,,,,,111.73,2.25,,,,,,,103.24,259.9,,,,,,,1.85,208.7,,,,,,,2.96,0.87,,,,,,,34.3,28.87,,,,,,,,2.47,,,,,,,,<0.01,,,,,,,3023.23,52.14,,,,,,,0.38,0.45,,
,,,,13.9,6.9,,,,,,,72.11,830.29,,,,,,,236.53,165.94,,,,,,,108.29,10.32,,,,,,,294.15,190.7,,,,,,,2.89,160.3,,,,,,,2.91,1.25,,,,,,,81.65,37.44,,,,,,,,1.74,,,,,,,,0.01,,,,,,,3582.73,68.95,,,,,,,0.41,0.5,,
,,,,17.18,1.93,,,,,,,45.63,160.17,,,,,,,102.05,183.74,,,,,,,102.81,3.14,,,,,,,230.91,184.5,,,,,,,1.32,143.3,,,,,,,2.17,1.15,,,,,,,33.41,41.67,,,,,,,,1.86,,,,,,,,<0.01,,,,,,,3178.32,70.8,,,,,,,0.36,0.54,,
,,,,24.45,1.07,,,,,,,51.25,172.47,,,,,,,141.03,122.05,,,,,,,115.25,3.16,,,,,,,272,222,,,,,,,1.67,167.4,,,,,,,2.58,1,,,,,,,41.99,30.62,,,,,,,,2.24,,,,,,,,<0.01,,,,,,,2964.7,51.51,,,,,,,0.66,0.55,,
,,,,10.02,1.29,,,,,,,22.66,198.59,,,,,,,50.36,177.4,,,,,,,97.56,3.77,,,,,,,107.19,362.5,,,,,,,1.11,122.5,,,,,,,3.13,1.23,,,,,,,17.33,36.43,,,,,,,,1.91,,,,,,,,0.01,,,,,,,4250.94,67.46,,,,,,,0.26,0.56,,
,,,,118.29,5.41,,,,,,,289.08,83.11,,,,,,,68.35,243.76,,,,,,,275.56,89.51,,,,,,,503.15,151.9,,,,,,,7.47,77.3,,,,,,,0.12,1.29,,,,,,,17.51,42.59,,,,,,,,0.63,,,,,,,,0.01,,,,,,,328.94,115.66,,,,,,,12.85,0.56,,
,,,,40.15,1.88,,,,,,,117.98,250.25,,,,,,,89.77,80.91,,,,,,,64.95,3.61,,,,,,,798.9,404.1,,,,,,,25.12,222.6,,,,,,,3.41,1.11,,,,,,,67.72,43.41,,,,,,,,0.41,,,,,,,,<0.01,,,,,,,316.66,64.11,,,,,,,10.31,0.59,,
,,,,40.76,7.48,,,,,,,119.15,115.25,,,,,,,69.93,256.45,,,,,,,52.67,10.52,,,,,,,948.17,157.3,,,,,,,15.16,77.1,,,,,,,3.59,1.2,,,,,,,49.3,43.97,,,,,,,,0.56,,,,,,,,0.01,,,,,,,260.55,124.21,,,,,,,9.26,0.61,,
,,,,44.31,1.81,,,,,,,113.56,203.48,,,,,,,87.24,201.54,,,,,,,181.22,2.74,,,,,,,650.32,210.6,,,,,,,58.23,162.1,,,,,,,4.37,1.32,,,,,,,55.15,48.36,,,,,,,,2.09,,,,,,,,<0.01,,,,,,,320.22,77.39,,,,,,,8.43,0.64,,
,,,,37.22,1.68,,,,,,,98.85,320.05,,,,,,,58.43,88.52,,,,,,,104.09,1.94,,,,,,,595.64,270.4,,,,,,,24.46,270.4,,,,,,,2.19,1.26,,,,,,,41.2,37.03,,,,,,,,0.54,,,,,,,,<0.01,,,,,,,239.53,57.23,,,,,,,5.58,0.67,,
,,,,955.36,10.75,,,,,,,392.05,120.9,,,,,,,114.38,233.9,,,,,,,142.37,17.82,,,,,,,1526.84,141.8,,,,,,,80.54,72.2,,,,,,,9.32,1.53,,,,,,,251.35,38.09,,,,,,,,0.64,,,,,,,,<0.01,,,,,,,486.17,114.14,,,,,,,34.55,0.7,,
,,,,270.53,5.97,,,,,,,265.96,93.72,,,,,,,128.06,268.07,,,,,,,54.05,11.62,,,,,,,1760.81,165.1,,,,,,,71.65,70.4,,,,,,,7.26,1.41,,,,,,,293.65,46.95,,,,,,,,0.56,,,,,,,,0.01,,,,,,,781.24,133.54,,,,,,,29.26,0.71,,
,,,,81.39,5.75,,,,,,,93.08,90.72,,,,,,,199.28,270.59,,,,,,,106.17,8.71,,,,,,,1834.29,180.5,,,,,,,78.42,73.9,,,,,,,11.37,1.55,,,,,,,635.6,48.58,,,,,,,,0.64,,,,,,,,<0.01,,,,,,,2115.68,142.58,,,,,,,120.78,0.71,,
,,,,167.45,3.05,,,,,,,214.7,338.83,,,,,,,213.22,330.82,,,,,,,68.02,9.39,,,,,,,1619.45,188.1,,,,,,,91.81,116.1,,,,,,,15.24,1.57,,,,,,,544.27,68.45,,,,,,,,1.64,,,,,,,,0.01,,,,,,,1255.11,125.47,,,,,,,32.9,0.72,,
,,,,12.9,1.39,,,,,,,36.92,75.04,,,,,,,141.61,112.67,,,,,,,52.33,3.77,,,,,,,713.52,324,,,,,,,35.61,207.1,,,,,,,7.55,1.22,,,,,,,409.3,32.92,,,,,,,,0.69,,,,,,,,0.01,,,,,,,404.55,63.81,,,,,,,9.11,0.73,,
,,,,14.88,7.63,,,,,,,32.52,116.67,,,,,,,42.39,274.32,,,,,,,27.49,9.61,,,,,,,652.87,190,,,,,,,35.84,65.5,,,,,,,2,1.88,,,,,,,164.61,48.64,,,,,,,,0.83,,,,,,,,0.02,,,,,,,275.33,137.2,,,,,,,5.47,0.76,,
,,,,9.1,1.96,,,,,,,49.76,115.92,,,,,,,121.56,78.73,,,,,,,18.61,1.28,,,,,,,744.6,195,,,,,,,40.15,253.1,,,,,,,5.02,1.32,,,,,,,313.43,33.29,,,,,,,,0.48,,,,,,,,0.01,,,,,,,278.21,57.96,,,,,,,8.42,0.76,,
,,,,120.15,3.13,,,,,,,63.64,202.54,,,,,,,124.65,200.76,,,,,,,180.61,23.63,,,,,,,1674.22,119,,,,,,,58.69,83.7,,,,,,,7.87,1.58,,,,,,,227.03,37.28,,,,,,,,0.47,,,,,,,,0.01,,,,,,,732.05,109.89,,,,,,,50.71,0.77,,
,,,,85.98,8.34,,,,,,,267.97,159.84,,,,,,,1184.55,279.73,,,,,,,309.17,21.98,,,,,,,4477.85,189,,,,,,,0,59.6,,,,,,,5.9,1.68,,,,,,,54.27,50.68,,,,,,,,0.59,,,,,,,,<0.0065,,,,,,,674.51,145.27,,,,,,,5.56,0.8,,
,,,,32.86,4.95,,,,,,,174.52,84.49,,,,,,,662.33,240.14,,,,,,,154.7,46.45,,,,,,,4436.44,138,,,,,,,0,70.9,,,,,,,3.79,1.47,,,,,,,26.8,40.94,,,,,,,,0.55,,,,,,,,0.01,,,,,,,398.55,116.1,,,,,,,1.95,0.81,,
