Deposit type,Co,Ni,Cu,Zn,As,Se,Ag,Sb,Te,Au,Pb,Bi
IOA,117.0,17.8,38.0,8.0,12.5,63.0,7.52,0.25,23.6,0.06528571428571428,230.0,2.15
IOA,5.92,130.0,18.5,3.7,7.65,19.2,4.32,0.025,0.5,0.1,2.28,0.01
IOA,6.16,0.69,0.87,3.3414285714285716,38.0,5.24,1.1492857142857142,0.07114285714285715,12.93,0.08314285714285716,4.36,3.17
IOA,6.22,1.6,733.6574285714286,5.521428571428571,0.508,12.72,0.06221428571428572,0.056171428571428574,0.6845714285714287,0.050857142857142865,0.062,0.026
IOA,6.23,1.68,11.0,5.2,8.7,17.0,5.56,0.025,0.5,0.1,0.54,0.01
IOA,6.28,0.346,191.28142857142856,5.698571428571429,33.29,17.78,1.1491428571428572,0.09674285714285716,1.46,0.08485714285714285,0.041,0.0435
IOA,6.45,6.26,162.05667497142855,4.959641597142857,0.9,49.5,0.12842857142857142,0.049,0.28,0.05828571428571429,0.172,0.113
IOA,1.92,9.462571428571428,0.557,3.0785714285714287,24.614857142857147,8.45,0.05634285714285714,0.06657142857142857,6.102857142857142,0.195,0.056,0.0178
IOA,1.96,0.47,453.56,4.571428571428571,19.76,10.45,0.6055714285714286,0.10231428571428572,0.68,0.07714285714285715,0.194,0.9418857142857144
IOA,2.18,0.41,58.188205510753626,4.928714143039579,0.89,19.09,3.580494916116026,0.04814285714285715,10.32,0.08814285714285715,9.4,0.1847857142857143
IOA,4.87,1.55,14.3,4.55,6.14,19.6,5.99,0.025,0.5,0.1,1.64,0.2
IOA,5.01,3.07,23.2,7.2,7.5,20.0,6.6,0.025,0.5,0.1,2.32,0.01
IOCG,5.01,3.07,6.6,5.4,6.8,4.6,3.95,0.05071428571428572,5.99,0.06714285714285714,2.32,1.3092285714285714
IOCG,5.02,2.85,2173.101428571428,3.781830118571428,2.54,23.68,0.159,0.1288857142857143,0.35,0.063,0.5100285714285714,0.8288142857142857
IOCG,5.15,0.72,320.97363408218223,4.1972855716110065,10.2,12.878203603930604,3.39078063040174,0.07774285714285714,23.23,0.098,6.2,3.36
IOCG,2.26,1.8,0.175,3.325714285714286,83.98,7.12,0.16671428571428573,0.06928571428571428,6.19,0.07842857142857143,2.1462857142857144,0.3161714285714286
IOCG,2.36,17.267142857142858,1.09,3.915714285714286,9.95,14.6,1.9304285714285712,0.05071428571428572,3.77,0.08242857142857143,0.44057142857142867,2.34
IOCG,2.37,1.31,2.5,9.9,8.1,51.0,6.64,0.025,0.5,0.1,5.02,0.01
IOCG,2.39,1.81,31.6,3.81,7.7,21.4,1.69,0.05,0.25,0.05,1.33,0.005
IOCG,2.48,1.38,5.4,10.2,7.7,54.0,7.39,0.025,0.5,0.1,4.5,0.022
IOCG,2.51,1.67,26.5,5.32,6.59,21.4,6.61,0.025,0.5,0.1,1.89,0.01
IOCG,2.57830534,3.38908609,45.5948098,0.50281083,0.445,71.1160393,0.025,0.015,0.31578143,0.0,0.01490247,0.005
IOCG,6.98,2.25,1881.1270000000002,2.990401547142857,8.833142857142855,19.8,0.067,0.09788571428571428,0.46,0.0652857142857143,0.406,0.182
IOCG,7.36,74.9,16.6,4.88,6.98,8.8,4.97,0.025,0.5,0.1,2.45,0.01
IOCG,7.7,4.8,6.6,10.0,34.9,4.6,7.14,0.025,0.5,0.1,8.2,0.01
IOCG,7.7,4.08,15.78,5.168571428571428,5.2,99.76,0.0184,0.031857142857142855,0.081,0.08357142857142856,1.336714285714286,0.0388
IOCG,7.98,0.49,1.25,2.5235714285714286,0.72,7.11,0.243,0.047,1.14,0.069,1.6855714285714283,2.39
IOCG,8.02,3.83,7.99,4.2371428571428575,0.44,68.19,1.6357142857142857,0.036571428571428574,0.6942857142857143,0.07085714285714285,0.47245714285714285,0.0097
IOCG,8.02,9.0,152.35,7.92857142857143,6.755714285714285,22.88,3.968,0.06400000000000002,0.27,0.10371428571428569,0.385,0.55
IOCG,8.36,1.73,453.56,3.7857142857142856,16.27,5.01,0.073,0.10231428571428572,0.44,0.089,0.026,0.0484
IOCG,8.5,1046.0,53.0,7.3,19.5,24.0,13.2,0.05,0.25,0.05,1.07,0.158
IOCG,8.5,480.0,37.6,4.9,9.5,41.56285714285713,13.2,0.051314285714285715,6.0007142857142854,0.0962857142857143,1.07,0.114
IOCG,8.54,92.17314285714285,1.9,4.3914285714285715,1.43,41.25714285714286,0.07221428571428572,0.048,0.86,0.053285714285714283,1.0,0.535357142857143
IOCG,8.567062,12.085516,14.5867248,0.50899576,0.375,42.2095456,0.01,0.015,0.06,0.0,0.01179074,0.0314147
IOCG,10.7,27.90124944367141,149.63077693932505,5.142999857325293,4.56,18.81,3.0010663446874544,0.0802857142857143,2.87,0.153,0.058,1.0280428571428573
IOCG,10.73,1.68,6.6,5.3,6.1,80.0,5.78,0.025,0.5,0.1,0.49,0.01
IOCG,10.81,4.75,6.41,4.1657142857142855,0.48,65.38,1.6357142857142857,0.036571428571428574,0.6942857142857143,0.07114285714285715,0.0212,0.063
IOCG,10.86,12.23,26.83,5.45,3.7757142857142854,26.15,0.101,0.047142857142857146,1.4,0.08114285714285716,1.5537142857142856,2.41
IOCG,10.92,0.459,0.69,2.3564285714285718,2.03,2.68,0.046,0.028,3.29,0.022,1.162,1.223
IOCG,11.02,18.58,15.85,7.498571428571429,2.4,23.33,4.131285714285715,0.04,1.57,0.10099999999999999,1.879857142857143,2.44
IOCG,11.53,39.54,155.67000000000002,3.5157142857142856,1.86,24.66,0.19542857142857142,0.10560000000000001,0.36,0.07814285714285714,0.077,0.0195
IOCG,11.6,16.1,14.6,6.3,12.3,48.0,3.24,0.025,0.5,0.1,0.511,0.155
IOCG,11.7,159.0,22.9,5.54,5.6,8.2,5.74,0.025,0.5,0.1,3.02,0.01
IOCG,18.9,4.1,17.3,5.9,4.94,58.0,5.96,0.025,0.5,0.1,1.97,0.01
IOCG,20.02,0.41,669.200776939325,5.59,1.91,18.97,2.9240663446874544,0.10214285714285716,0.42,0.07442857142857143,2.1012857142857144,1.4612142857142858
IOCG,20.24,6.65,0.8,2.17,1.35,6.48,0.1447142857142857,0.055285714285714285,1.06,0.023,1.95,0.426
IOCG,20.7,14.0,5.6,5.0,7.41,41.0,8.58,0.025,0.5,0.1,3.01,0.01
IOCG,21.0,4.0,8.0,2.4,8.3,54.0,2.11,0.05,0.25,0.05,1.16,0.017
IOCG,21.1,4.0,63.0,2.6,6.5,47.0,1.21,0.05,0.25,0.05,26.9,0.005
IOCG,21.13,8.09,21.67,4.782857142857142,13.001428571428574,166.22,0.7212857142857143,0.08485714285714285,0.31,0.014,0.497,0.157
IOCG,21.3,15.0,6.6,3.7,7.0,31.0,7.55,0.025,0.5,0.1,5.91,0.07
IOCG,21.3,6.2,34.0,5.4,9.4,8.1,7.06,0.105,1.2,0.1,6.7,4.2
IOCG,21.4544865,2.38976728,0.28754596,0.45213053,0.405,31.3239656,0.02,0.02,0.07,0.0,0.02799884,0.005
IOCG,21.8,13.5,4.6,4.5,6.1,51.0,7.52,0.025,0.5,0.1,1.86,0.01
IOCG,22.32,1.65,1.36,4.622857142857143,50.92,18.88,0.153,0.112,8.71,0.096,2.910285714285714,0.872
IOCG,22.4,10.8,28.2,8.9,6.8,32.0,5.49,0.025,0.5,0.1,2.71,0.01
IOCG,23.3,10.8,16.9,11.6,7.7,25.0,5.97,0.025,0.5,0.1,4.85,0.01
IOCG,24.32,4.12,1.62,4.277857142857143,6.9,6.81,0.477,0.104,3.52,0.086,1.0185834285714286,2.79
IOCG,25.1,2.15,6.5,3.4,7.36,41.1,2.52,0.05,0.25,0.05,1.091,0.0118
IOCG,25.2,1.3,19.8,9.9,11.9,48.0,3.79,0.025,0.5,0.1,4.27,0.166
IOCG,25.32,53.32,1396.375,4.077142857142857,9.33,18.964285714285715,0.40185714285714286,0.14188571428571428,6.28,0.05785714285714285,2.53,2.02
IOCG,25.5,11.6,7.7,5.25,6.99,52.0,7.41,0.025,0.5,0.1,0.591,0.01
IOCG,25.7,773.0,51.0,12.3,59.0,2.5,19.0,0.05,0.25,0.05,1.79,0.64
IOCG,26.46,1.72,2414.815714285714,4.535,9.88,6.34,1.3327142857142855,0.12431428571428571,1.69,0.06828571428571428,2.96,0.0163
IOCG,27.8,5.5,2.4,6.9,8.9,57.0,4.98,0.025,0.5,0.1,3.0,0.14
IOCG,27.83,5.27,1.05,4.074590075714285,5.429285714285714,39.63,5.352857142857142,0.027857142857142858,1.16,0.023,0.33,0.51
IOCG,29.06,9.58,1.7,1.08,46.7,7.21,1.1658571428571427,0.115,7.1,0.132,4.98,1.61
IOCG,29.1,9.7,14.7,4.8,7.4,75.0,6.11,0.025,0.5,0.1,1.8,5.4
IOCG,30.1,1.2,11.3,5.25,7.6,116.0,5.82,0.025,0.5,0.1,0.43,0.081
IOCG,30.3,22.9,22.4,5.0,5.83,45.0,7.95,0.025,0.5,0.1,4.12,0.33
IOCG,30.66,29.36,3.96,4.5456524485714285,6.38,19.7,2.5599999999999996,0.047,0.59,0.07714285714285715,0.995,0.049428571428571426
IOCG,31.0,12.5,4.3,5.12,9.3,33.8,4.23,0.025,0.5,0.1,0.543,0.01
IOCG,32.1,18.1,6.5,4.78,7.96,60.0,7.41,0.025,0.5,0.1,3.04,0.01
IOCG,32.3,3.15,12.1,6.4,8.1,83.0,3.19,0.025,1.3,0.1,0.57,0.143
IOCG,32.34,24.99,5.01,4.234285714285714,1.17,104.5,2.9454285714285713,0.04057142857142857,0.39,0.08471428571428573,0.568,0.11047142857142858
IOCG,11.95,2.74,747.3571428571429,6.874285714285714,31.29,8.18,1.4591428571428569,0.048,0.38,0.07457142857142858,2.6888571428571426,2.008557142857143
IOCG,12.25,12.27,826.1328571428572,5.782999857325294,0.38,16.72,0.8091428571428573,0.0926,3.9742857142857138,0.054,0.424,1.0939285714285714
IOCG,12.47,1.54,8.5,3.32,9.2,43.9,2.06,0.05,0.25,0.05,1.1,0.005
IOCG,12.47,1.54,6.5,2.4,6.5,41.1,1.21,0.03899999999999999,0.83,0.06899999999999999,0.682,0.17054285714285713
IOCG,12.5,6.1,17.3,10.1,9.2,13.0,6.57,0.025,2.3,0.1,3.62,0.01
IOCG,12.56,5.3,11.72,4.6328571428571435,3.0714285714285716,72.65,0.031,0.03185714285714286,3.89,0.027,0.15,0.737
IOCG,12.83,44.58,1751.4214285714284,3.5,3.73,11.53,0.126,0.11245714285714285,2.736571428571429,0.07271428571428572,0.305,1.079
IOCG,12.86,0.213,0.58,2.3564285714285718,0.738,4.31,0.03,0.04642857142857142,0.61,0.033428571428571426,3.53,0.6222857142857144
IOCG,13.1,5.68,7.2,6.8,8.3,22.4,4.19,0.025,0.5,0.1,0.57,0.01
IOCG,13.2,7.7,9.3,5.1,8.0,42.0,5.67,0.025,1.8,0.1,0.457,0.66
IOCG,13.73,9.56,67.75,3.215900892857143,3.3192857142857144,42.72,0.0132,0.05142857142857143,4.354285714285714,0.04342857142857143,0.137,0.304
IOCG,14.08,0.79,152.42142857142858,5.078714143039578,1.34,22.38,2.3754285714285714,0.0702857142857143,0.4,0.03,0.7464285714285713,1.0402857142857143
IOCG,14.31,1.41,453.465,3.325714285714286,82.23,3.51,0.6511428571428572,0.046,2.53,0.07657142857142858,0.409,0.225
IOCG,14.72,8.25,1646.2357142857145,1.79,6.974285714285714,23.75714285714286,0.338,0.09942857142857142,1.87,0.046285714285714284,5.71,0.305
IOCG,14.82,4.75,10.6,3.39,9.1,49.5,1.47,0.05,0.25,0.05,0.725,0.005
IOCG,14.89,6.2,152.43220551075362,5.871571285896722,0.35,21.25,2.394209201830311,0.069,4.76,0.08714285714285715,1.1988571428571428,1.108785714285714
IOCG,15.09,4.53,1444.19,4.687857142857142,3.12,3.41,1.1714285714285713,0.083,11.55,0.05614285714285715,4.75,2.2
IOCG,15.5,10.1,16.9,5.4,7.1,46.0,6.85,0.025,0.5,0.1,7.3,0.01
IOCG,15.5,0.26,7.1,4.4,7.8,26.4,6.47,0.025,0.5,0.1,0.54,0.01
IOCG,16.4,1.69,13.0,4.6,8.1,92.0,3.77,0.025,0.46,0.1,0.58,0.01
IOCG,16.67,22.14,1.73,4.037142857142857,1.23,25.99,4.5238571428571435,0.054,6.37,0.08771428571428572,1.38,0.05191428571428571
IOCG,17.1,11.7,11.8,5.6,11.4,37.0,6.54,0.2,0.5,0.1,3.65,0.41
IOCG,17.1,20.5,7.1,5.03,6.6,70.0,7.25,0.025,0.5,0.1,4.71,0.56
IOCG,17.1,14.0,4.6,3.7,5.83,31.0,6.72,0.062000000000000006,1.9785714285714289,0.08671428571428572,2.86,0.09884285714285714
IOCG,17.3,970.0,37.6,5.5,88.0,18.5,19.2,0.05,10.2,0.05,1.24,0.44
IOCG,17.39,11.6,8.33,3.19887579,0.53,31.37,4.848285714285715,0.025,0.14,0.07242857142857143,0.412,0.137
IOCG,17.63,0.9,2.48,3.2478571428571428,1.49,9.76,0.12678571428571428,0.05028571428571428,3.37,0.055142857142857146,0.881,0.087
IOCG,18.2,10.9,19.4,11.1,11.0,2.5,6.27,0.025,1.8,0.1,4.18,0.01
IOCG,18.4,638.0,62.1,9.6,6.2,20.9,28.1,0.05,7.6,0.05,189.0,19.1
IOCG,18.4,85.0,58.0,5.8,5.1,11.9,28.1,0.04814285714285715,2.9,0.07242857142857143,189.0,19.1
IOCG,18.49642,0.94576,0.14,0.235,2.123844,2.266247,0.02,0.02,0.899548,0.0,0.048084,0.005
IOCG,18.52,15.01,3.4,2.15,1.04,34.95,5.059714285714286,0.061285714285714284,1.9171428571428575,0.07242857142857143,0.347,0.0366
IOCG,32.5,2.03,26.4,4.6,7.5,89.0,1.35,0.05,0.25,0.05,1.14,0.005
IOCG,32.96,40.42,0.98,4.58,0.44,58.51,5.396571428571428,0.037,1.69,0.02,1.2,1.21
IOCG,33.91,31.83,5.03,4.211366734285714,0.84,51.35,5.582285714285715,0.032285714285714286,1.4614285714285715,0.07428571428571429,0.913,0.099
IOCG,17.178285714285714,9.168571428571429,9.39,4.927142857142857,1.51,79.09,0.04,0.03585714285714286,1.1814285714285713,0.08028571428571428,0.293,0.035
IOCG,127.04685714285714,30.37,0.55,3.198571428571429,2.94,14.344285714285716,0.8510714285714285,0.05285714285714286,2.57,0.07828571428571428,0.042,0.075
IOCG,166.7382857142857,10.43142857142857,7534.16,3.228571428571428,2.2,3.52,0.167,0.171,2.732857142857142,0.064,0.0162,0.419
IOCG,166.95142857142858,9.943142857142858,4611.96,2.9971428571428573,0.85,5.47,0.721,0.073,0.135,0.063,0.356,0.366
IOCG,34.0,2.62,1.51,2.1024472185714282,1.83,8.87,0.185,0.051428571428571435,2.78,0.094,0.583,1.033
IOCG,34.07,19.85,37.53,4.782857142857142,15.182857142857143,157.94,0.972857142857143,0.08514285714285716,0.44,0.043285714285714295,0.0224,0.0073
IOCG,34.4,7.9,9.4,4.8,6.2,39.0,7.19,0.025,0.5,0.1,1.09,0.01
IOCG,34.4,17.63,20.71,7.174285714285715,2.03,21.86,5.589999999999999,0.03685714285714286,1.74,0.09999999999999999,2.9307142857142856,0.019900000000000004
IOCG,36.8,6.1,8.9,4.4,7.9,50.0,2.15,0.05,0.25,0.05,0.682,0.005
IOCG,37.65,2.83,171.03000000000003,5.535714285714286,0.48,53.76,1.6811428571428573,0.06785714285714287,0.83,0.021,5.171571428571427,2.33
IOCG,38.84,27.81,123.74,3.5414285714285714,13.75,43.11,0.1789285714285714,0.05971428571428572,2.4028571428571435,0.05771428571428572,0.0254,0.0397
IOCG,39.01,3.63,152.59,4.502857142857143,0.9,105.83,2.9732857142857143,0.073,1.68,0.043,0.8455714285714285,1.4454714285714287
IOCG,40.0,5.44,21.8,3.1,6.9,47.7,1.5,0.05,0.25,0.05,1.2,0.047
IOCG,41.7468528,322.348691,20.839426,2.44128041,347.653051,1.21,2.387461,0.79905384,123.026702,0.01842154,13.967542,1.89758214
IOCG,43.0,19.7,29.1,10.8,6.9,13.9,5.06,0.025,0.5,0.1,3.35,0.01
IOCG,43.7626393,12.4902152,1.6708705,0.54956714,0.365,36.0019632,0.01,0.015,0.38927073,0.0,0.01,0.02690876
IOCG,45.3,579.0,69.8,7.4,5.1,31.0,31.1,0.05,15.4,0.05,477.0,37.0
IOCG,45.68,5.08,1.42,3.1828571428571424,42.18,8.28,0.108,0.07514285714285715,2.24,0.07085714285714285,2.635857142857143,3.04
IOCG,46.16,22.718571428571426,0.96,3.3228571428571425,28.68,2.32,0.148,0.058,0.84,0.027,5.01,0.0272
IOCG,46.28,1.87,320.1771428571429,4.3757142857142854,60.1,13.624285714285715,0.4494285714285714,0.12145714285714286,2.16,0.054,2.17,0.928
IOCG,46.94,147.31,9.02,3.692857142857143,8.42,18.17,2.3311428571428574,0.04057142857142858,0.148,0.09714285714285713,0.0271,0.10051428571428571
IOCG,67.2378585,157.069591,6.18734005,2.11304254,387.6,0.87,0.52304939,0.30626659,83.2339911,0.07462914,19.6154595,1.18367218
IOCG,68.52,0.61,325.2252857142857,3.652857142857143,22.31,10.4,0.035,0.14311428571428572,3.15,0.08085714285714286,0.7275714285714284,1.9735857142857143
IOCG,70.5840872,121.320555,2.89742577,36.9991316,181.506131,1.12131574,0.89219357,0.05671917,58.3497582,0.01976654,4.3892397,0.86521542
IOCG,71.3168219,347.547647,21.2231558,22.0197159,192.631453,0.98,14.4340493,1.01495613,91.875624,0.48224177,116.751394,4.92390903
IOCG,71.898364,271.864939,7.03321951,7.7137847,293.486649,0.87,3.40697754,0.46399822,40.0141073,0.09437399,43.107450299999996,3.43114061
IOCG,75.61,25.37,3227.5128571428572,3.5271428571428567,0.192,18.54285714285714,0.31285714285714283,0.04,0.79,0.06614285714285714,1.0579999999999998,2.19
IOCG,76.57,5.79,13.56,3.255111857142857,20.53,24.11,0.9034285714285716,0.0186,4.71,0.05528571428571428,0.062,0.0851
IOCG,78.05,10.31,1345.6267142857143,3.0208261428571426,5.179999999999999,12.62,0.04,0.13745714285714286,0.37,0.06242857142857143,2.2015714285714285,0.0097
IOCG,83.62,25.041428571428572,3.67,3.26,12.517142857142858,6.19,0.04957142857142858,0.15775211571428574,5.954285714285715,0.048,0.8328571428571429,0.078
IOCG,83.67,21.0,173.18,3.8657142857142857,26.37742857142857,58.71,0.0231,0.051428571428571435,0.62,0.04699999999999999,0.044,0.376
IOCG,83.73,8.97,1.55,3.9751118571428563,2.12,22.14,0.148,0.11,1.96,0.052,6.33,2.26
IOCG,84.0,28.0,6.8,4.2,7.6,98.0,5.64,0.025,0.5,0.1,0.517,0.01
IOCG,84.15,9.37,4476.291428571429,3.7936832857142853,3.72,5.23,2.1035714285714286,0.13371428571428573,4.21,0.05685714285714286,2.5796,0.072
IOCG,85.0,106.47714285714285,328.97957142857143,3.056540428571428,20.96,10.51,0.38728571428571434,0.10168571428571427,4.670000000000001,0.05957142857142857,1.54,2.14
IOCG,91.0,609.0,60.0,4.9,20.0,2.5,18.0,0.05,0.25,0.05,1.79,0.36
IOCG,91.9678674,72.8669821,16.8110517,0.31343998,0.385,35.2064121,0.04356223,0.04165466,0.30531294,0.0,4.30610834,2.32746669
IOCG,95.49862,3.249845,0.15,0.475783,2.714791,1.1,0.02,0.02,6.540097,0.0,0.018096,0.005
IOCG,97.17,5.91,147.1502857142857,4.2457142857142856,2.43,126.05,3.267857142857143,0.07514285714285716,0.71,0.021,13.28,0.449
IOCG,98.4,18.3,19.1,4.67,8.52,62.3,11.3,0.05,4.1,0.05,980.0,30.0
IOCG,100.44,87.46,151.80285714285714,4.1814285714285715,1.86,171.05,2.9778571428571428,0.07842857142857144,1.2,0.06314285714285714,15.13,1.33
IOCG,100.53,9.19,0.43,4.752857142857144,1.1,64.64,2.813428571428571,0.05157142857142857,1.442857142857143,0.055,0.156,0.261
IOCG,104.69,0.8,45.96,3.507142857142857,6.02,308.86,0.338,0.025,1.23,0.046571428571428576,0.126,0.0091
IOCG,167.60142857142856,11.084285714285715,6594.63,2.9971428571428573,1.24,3.59,0.25,0.134,0.066,0.085,1.218,0.253
IOCG,85.73642857142856,29.827428571428573,6498.93,2.9971428571428573,0.98,6.19,0.083,0.16,0.199,0.036,0.088,0.5
IOCG,21.66857142857143,8.53142857142857,12.08,3.6799999999999997,0.59,51.75,0.196,0.049999999999999996,1.0,0.058,2.65,1.071
IOCG,105.0,333.0,16.0,3.26,7.7,8.7,4.5,0.025,0.5,0.1,2.24,0.01
IOCG,47.0,720.0,39.5,8.3,9.5,2.5,18.3,0.05,3.8,0.05,140.0,32.0
IOCG,47.77,3.4,1.07,3.2157142857142857,72.15,7.68,0.12685714285714286,0.0658,4.22,0.142,1.28,0.041
IOCG,47.82,6.44,1453.0457142857142,7.21,2.18,9.85,1.1584285714285714,0.12302857142857145,27.86,0.054142857142857145,1.3558857142857141,2.2927857142857144
IOCG,50.95,7.58,2691.6971428571424,4.508571428571429,26.177142857142858,6.27,0.433,0.12971428571428573,5.32,0.07228571428571429,5.83,1.61
IOCG,51.0,44.7,31.7,5.12,30.2,44.7,6.72,0.209,0.5,0.1,4.19,0.01
IOCG,53.02,8.37,320.1528571428571,4.567142857142857,37.94,11.51,0.45785714285714285,0.1411714285714286,0.15,0.04528571428571428,0.041,2.603628571428571
IOCG,53.3,33.4,21.9,7.2,8.6,22.1,4.89,0.025,0.5,0.1,3.31,0.01
IOCG,53.48,6.81,1.29,2.22,2.16,4.38,0.165,0.055999999999999994,6.12,0.060285714285714276,1.37,1.84
IOCG,53.7,5.2,38.0,8.0,12.5,20.8,5.09,0.25,1.44,0.1,12.6,0.55
IOCG,54.34,25.68,2.42,4.45708102,1.28,50.92,3.8751428571428574,0.04257142857142857,1.4456101042857143,0.061000000000000006,1.11,0.0123
IOCG,55.0,16.2,22.1,4.9,5.9,24.7,6.04,0.025,0.5,0.1,1.38,0.01
IOCG,55.0,16.2,34.0,5.4,9.4,75.0,7.06,0.105,1.1157142857142857,0.08571428571428572,6.7,5.4
IOCG,56.88,8.12,0.47,3.1227953057142863,28.33285714285714,11.74,0.032,0.05685714285714286,0.79,0.06171428571428572,0.059,0.0125
IOCG,58.0,10.6,14.3,7.0,9.6,39.0,5.91,0.072,0.5,0.1,0.82,0.2
IOCG,25.300857142857144,10.079999999999998,63.23,3.3,12.225714285714286,11.39,0.069,0.0212,3.1385714285714283,0.08,0.366,0.613
IOCG,264.16485714285716,39.21857142857142,4607.24,2.9971428571428573,1.12,6.15,7.44,0.133,0.95,0.127,5.7,5.62
IOCG,112.442,34.527142857142856,3660.53,2.997142857142857,0.66,11.13,2.86,0.223,1.35,0.065,12.03,5.34
IOCG,110.00914285714286,35.06428571428571,1632.12,2.9971428571428573,0.42,4.77,4.48,0.207,0.49,0.086,6.49,5.14
IOCG,60.4,0.56,0.32,4.0042857142857144,1.78,214.34,0.7212857142857143,0.05457142857142856,0.177,0.05014285714285714,0.446,0.5337571428571428
IOCG,60.66,2.17,321.90285714285716,2.3628571428571434,89.41,13.04,0.4397142857142858,0.10640000000000001,7.89,0.06614285714285714,0.879,2.34
IOCG,62.69,0.51,0.59,3.64,1.12,259.91,0.5287142857142858,0.04814285714285714,0.51,0.05014285714285714,1.5437142857142858,0.9877571428571429
IOCG,62.9,36.3,12.5,5.3,9.1,62.0,4.71,0.025,0.5,0.1,0.661,0.112
IOCG,66.0,15.4,4.6,3.97,7.19,72.0,6.74,0.025,0.5,0.1,7.0,1.05
IOCG,66.91,17.91,320.4714285714286,2.63,19.68,1.4,0.383,0.026,4.838571428571428,0.05871428571428571,0.9452857142857142,1.55
IOCG,105.0,333.0,22.9,5.54,7.7,19.2,6.94,0.052457142857142855,3.07,0.08442857142857142,3.02,0.4876285714285714
IOCG,108.84,0.94,141.71142857142857,3.132857142857143,7.33,483.13,0.15871428571428572,0.08414285714285714,6.24,0.017,0.05,0.0286
IOCG,121.15,0.49,141.71142857142857,1.57,6.14,576.75,0.15871428571428572,0.044,6.365714285714286,0.044428571428571435,1.469142857142857,0.9771714285714286
IOCG,121.71,11.02,145.396,4.867142857142857,0.61,93.06,3.309285714285714,0.10514285714285716,1.52,0.084,0.4605714285714286,0.437
IOCG,126.52,23.73,3697.09,5.439397571428572,4.02,8.08,3.100285714285714,0.049,1.27,0.07585714285714285,3.5205714285714285,4.826285714285715
IOCG,141.49,2.69,158.16714285714286,3.132857142857143,4.54,454.93,0.15871428571428572,0.07685714285714286,5.17,0.04442857142857143,0.6565714285714286,0.0116
IOCG,143.0,480.0,42.0,5.3,10.2,6.6,26.3,0.05,0.25,0.05,1.18,0.114
IOCG,143.0,1046.0,60.0,12.3,88.0,24.0,26.3,0.051171428571428576,10.2,0.06257142857142857,140.0,32.0
IOCG,405.77,31.99,141.3357142857143,3.478571428571428,4.127142857142857,617.95,0.13827142857142857,0.08614285714285716,2.87,0.044428571428571435,0.2948571428571429,1.209
IOCG,418.887609,21.3809208,31.8243605,6.40635849,23.1800828,1.105,5.25964505,3.99273225,0.24518886,0.07137712,292.626404,2.1383799
IOCG,447.49,18.62,319.98242857142856,2.49,27.47,8.73,0.3834285714285715,0.13288571428571427,2.56,0.05357142857142856,0.431,1.9671714285714283
IOCG,178.999184,75.6737072,1.16497424,0.69155899,0.46,6.63938906,0.015,0.015,0.1569861,0.0,0.12669686,0.03647782
IOCG,192.0,85.0,58.0,5.8,5.7,11.9,28.3,0.05,2.9,0.05,312.0,22.9
IOCG,192.0,638.0,69.8,9.6,6.2,31.0,31.1,0.050571428571428566,15.4,0.06342857142857143,477.0,37.0
IOCG,192.8,0.94,162.07571428571427,5.27,4.614285714285714,227.1,2.2674285714285713,0.07785714285714286,4.14,0.07114285714285713,0.578,0.575
IOCG,202.28,2.44,0.45,3.4257142857142853,5.65,432.55,0.12741428571428573,0.048857142857142856,3.217142857142857,0.025,0.322,0.322
IOCG,93.09285714285716,36.97,0.48,2.8642857142857143,1.63,12.81,0.6257142857142857,0.057571428571428565,7.234285714285714,0.09271428571428572,0.047,0.0273
IOCG,242.62857142857143,33.96714285714286,275.3957142857143,2.3,35.94,5.79,0.38814285714285707,0.08760000000000001,0.7,0.06571428571428573,1.4549999999999998,0.0099
IOCG,211.0,90.0,45.8,8.9,9.9,23.0,4.33,0.025,0.5,0.1,2.58,0.01
IOCG,215.35,95.13,1.72,1.65,2.74,24.65,0.104,0.029171428571428574,3.75,0.017,0.314,2.07
IOCG,219.854593,117.478063,2.97100379,42.3475849,387.6,0.97,0.53472362,0.25695726,45.988233,0.07106578,6.93312632,0.82176379
IOCG,237.0,142.1,9.4,7.5,12.0,26.0,3.95,0.025,0.5,0.1,3.45,0.01
IOCG,257.1,61.78,11.8,3.5573655700000004,10.607142857142856,12.45,0.07614285714285714,0.07245103714285714,2.37,0.046142857142857145,11.73,0.3085142857142857
IOCG,273.490784,202.078585,78.3961689,85.7371115,383.21143,1.01,6.80013834,1.65165815,74.3323673,0.21336578,200.593335,11.0542178
IOCG,275.1,429.24,681.7845714285714,3.5211848571428574,0.233,61.79,0.211,0.167,0.62,0.07985714285714285,0.178,1.12
IOCG,276.14,2.08,0.98,4.428571428571429,5.05,324.61,0.035,0.079,1.75,0.05728571428571429,0.098,0.0183
IOCG,299.49,38.16,4.33,3.53,3.18,17.98,0.074,0.056353674285714285,2.96,0.043,0.745,1.036
IOCG,316.493499,350.707399,157.170478,127.991207,163.342552,1.56,11.7197965,1.07726436,100.964559,0.41461414,111.82763,10.5754363
IOCG,333.097646,82.8116961,12.9381914,0.91513595,9.53616389,0.955,5.2822347,0.14427572,112.117864,0.10175815,12.1172805,2.99840446
IOCG,341.48,27.775714285714283,0.51,3.444042,2.44,18.62,0.049571428571428565,0.05563938857142857,0.17,0.03457142857142857,0.073,0.2181571428571428
