Deposit type,Co,Ni,Cu,Zn,As,Se,Ag,Sb,Te,Au,Pb,Bi
Porphyry Cu-Mo,157.783733,119.651283,168.045447,0.40282692,5.37981923,0.735,23.8918012,0.13247559,61.5146177,0.40390738,35.7380869,6.02605595
Porphyry Cu-Mo,,54.43,1.71,,,4.18,0.063,,8.81,0.048,1.51,0.308
Porphyry Cu-Mo,,29.41,0.78,,,2.81,0.033,,2.1,,0.314,0.11
Porphyry Cu-Mo,160.7482,103.248,1.474376,0.449518,0.37,5.835779,0.654592,0.01,282.0005,0.012495,1.616686,376.5349
Porphyry Cu-Mo,165,18.6,10.6,5.5,7.6,77,5.33,0.025,0.5,0.1,0.352,0.01
Porphyry Cu-Mo,167.44,51.5,3.37,,2.17,61.65,,,5.57,,1.67,1.57
Porphyry Cu-Mo,177.78,51.18,0.47,,14.78,2.5,,,0.53,0.023,0.465,
Porphyry Cu-Mo,177.950779,35.9552336,2.40203163,0.21,0.48,15.3134699,0.1073421,0.015,28.9900822,0,0.17556613,48.2290658
Porphyry Cu-Mo,487.15,36.08,3.37,,23.51,7.09,,,,0.046,,1.54
Porphyry Cu-Mo,489.04,978.29,0.223,,2.25,210.82,,,0.169,,,
Porphyry Cu-Mo,493,182,11,7.5,9.8,18,4.38,0.025,0.5,0.1,2.49,0.01
Porphyry Cu-Mo,493,182,45.8,14.7,34.9,48,9.8,0,11,,92,0.166
Porphyry Cu-Mo,496.38,177.13,,,2.14,8.93,0.415,,0.91,,,2.14
Porphyry Cu-Mo,508.5266,4.383323,70.05456,17.86808,8.093614,20.41382,1.201492,0.288373,10.56533,0.135586,21.80246,6.198654
Porphyry Cu-Mo,510,104.05,1.98,,2.82,32.03,,,3.88,0.019,0.944,0.624
Porphyry Cu-Mo,10.03,1.6,,,0.588,1.7,,,1.67,0.033,0.509,0.455
Porphyry Cu-Mo,10.17,0.262,,,1.43,9.68,0.0125,0.027,1.35,,0.023,0.014
Porphyry Cu-Mo,10.18,121.1,15.6,3.73,6.02,18.3,5.82,0.025,0.5,0.1,2.4,0.01
Porphyry Cu-Mo,530.05,7.77,,,,538.48,,,5.99,,0.145,0.101
Porphyry Cu-Mo,537.33,80.83,,,35.04,8.29,0.031,,3.09,0.033,,0.434
Porphyry Cu-Mo,543.18,62.93,,,3.99,20.83,,,4.37,,0.742,
Porphyry Cu-Mo,548.86,,,,1.72,25.49,0.101,,4.23,0.054,0.322,1.121
Porphyry Cu-Mo,594.62,60.56,0.85,,,6.98,,,4.84,0.035,0.391,0.249
Porphyry Cu-Mo,618.1912,57.77867,0.225,0.315,3.264871,1.565,0.02,0.02,37.78485,0.005,0.059691,0.012298
Porphyry Cu-Mo,654.27,2.74,0.72,,2.91,470.45,,0.041,,,3.28,1.68
Porphyry Cu-Mo,697.7776,14.18916,5.582955,0.537945,4.173413,1.445,0.270271,0.118477,19.68657,0.049291,28.58672,6.606834
Porphyry Cu-Mo,706.9331,18.2809,5.148246,13.21764,4.127641,0.915,0.418799,0.12165,13.69048,0.035827,23.54996,11.32475
Porphyry Cu-Mo,725.4581,1.328601,3.897149,6.163081,99.837,7.729673,0.843996,0.994273,161.6892,0.610055,33.89338,5.237377
Porphyry Cu-Mo,756.614647,612.270447,11.6575425,1.32422221,2.40528066,1.13,1.09368265,0.09624995,9.86536781,0.01953095,8.9287751,1.28587253
Porphyry Cu-Mo,759.68,900.21,,,3.29,206.18,,0.019,0.181,,,
Porphyry Cu-Mo,832.63,58.41,6.06,,14.82,8.6,,,6.6,,,1.211
Porphyry Cu-Mo,3513.433,117.152,17.22468,2.766954,107.2158,0.38,0.675023,0.567037,16.02519,0.100463,55.567,10.95866
Porphyry Cu-Mo,,10.15,,,,11.42,0.089,,16.04,,0.361,0.489
Porphyry Cu-Mo,,54.07,0.745,5.57,9.01,12.39,,,0.31,,0.233,1.168
Porphyry Cu-Mo,40,6.1,63,4.4,9.2,54,2.52,,,,26.9,0.047
Porphyry Cu-Mo,40.62,20.14,,,22.87,5.53,,,1.35,0.017,0.417,0.0226
Porphyry Cu-Mo,41.6,7.72,11.2,5.2,8.9,37,4.79,0.098,0.5,0.1,0.67,0.074
Porphyry Cu-Mo,41.6,7.72,46,10.4,8.9,42,9.9,0.58,1.8,,330,16.1
Porphyry Cu-Mo,,594.64,,,0.713,150.16,,0.027,0.188,,0.0216,
Porphyry Cu-Mo,5094.914,34.46367,6.55171,3.964236,387.5637,2.298851,0.562696,1.005077,16.49862,0.183965,46.71959,10.80006
Porphyry Cu-Mo,,,0.682,2.2,0.882,82.33,,,,,0.034,0.14
Porphyry Cu-Mo,,,1382.34,,1.3,5.92,5.38,0.133,,0.062,3.23,5.43
Porphyry Cu-Mo,,,1188.38,,,7.24,2.18,0.183,,0.038,4.02,8.48
Porphyry Cu-Mo,92.74,0.79,0.49,,5.27,384.32,,,1.91,,,0.0453
Porphyry Cu-Mo,93.8,29.5,14.3,3.5,9.5,93,1.44,0.05,0.25,0.05,1.3,0.005
Porphyry Cu-Mo,93.83,,,,12.89,,,,,,,0.037
Porphyry Cu-Mo,,,4708.35,,0.89,8.27,0.684,0.132,0.192,0.04,2.177,1.224
Porphyry Cu-Mo,8.97,1.45,2.06,,38.19,2.32,0.185,,9.06,0.057,,0.207
Porphyry Cu-Mo,9.07,1.69,,0.95,10.04,3.88,,,0.128,,0.143,
Porphyry Cu-Mo,9.28086315,13.2843238,45.0447717,0.41849542,0.375,57.9316324,0.015,0.015,0.06,0,0.0479342,0.005
Porphyry Cu-Mo,9.3529252,3.958746106,20.69543858,4.820999001,7.180639812,18.81742523,6.316464413,,,,2.027879307,
Porphyry Cu-Mo,9.47,6.1,24,7.6,6.8,25,5.52,0.025,0.5,0.1,2.86,0.01
Porphyry Cu-Mo,9.97,4.4,31.7,6.2,5.16,31.3,6.04,0.025,0.5,0.1,1.83,0.01
Porphyry Cu-Mo,10,5.3,12.5,10.9,11.9,19,5.25,0.025,0.5,0.1,4.63,0.01
Porphyry Cu-Mo,10.4,4.29,22.7,5.12,7.76,34.6,5.96,0.025,23.6,0.1,1.92,0.026
Porphyry Cu-Mo,,,6508.77,,1.76,7.98,5.7,0.228,0.88,0.155,9.35,8.07
Porphyry Cu-Mo,,,985.62,,,,0.235,0.275,1.15,0.073,0.079,4.46
Porphyry Cu-Mo,,,103.41,,0.71,43.14,0.187,,,,1.69,2.03
Porphyry Cu-Mo,131.6889,1.229478,0.12,0.26,1.265037,2.368007,0.02,0.02,16.96386,0,0.057294,0.005
Porphyry Cu-Mo,134.69,1.99,0.78,,,519.61,,0.038,,,0.613,0.0303
Porphyry Cu-Mo,135,13,6.8,14.7,9.2,45,9.8,0.025,11,0.1,92,0.01
Porphyry Cu-Mo,,19.68,,,,,,0.086,3.97,,1.32,0.0193
Porphyry Cu-Mo,,19.67,0.99,2.26,,2.87,,,7.67,0.028,,0.078
Porphyry Cu-Mo,,11.57,0.204,,0.34,29.68,,,,0.007,0.362,0.009
Porphyry Cu-Mo,852.2789,4.33247,9.088845,13.53289,43.91354,4.19651,0.828241,1.299771,73.6762,0.384499,53.92059,6.61129
Porphyry Cu-Mo,878.3518,9.902421,0.12,0.277066,4.641679,1.275,0.02,0.02,21.9431,0,0.01,0.005
Porphyry Cu-Mo,901.54,1113.2,,,1.94,117.39,,,0.7,,,
Porphyry Cu-Mo,960.95,705.51,0.247,,2.75,174.28,,,0.228,,,
Porphyry Cu-Mo,,,0.78,,2.15,14.94,0.059,0.078,,,0.551,0.0165
Porphyry Cu-Mo,,,1.14,,3.45,6.62,,,13.75,,0.947,0.602
Porphyry Cu-Mo,1055.6,36.79,,,,5.02,,,3.57,0.027,0.397,0.166
Porphyry Cu-Mo,1092.69,71.74,,,21.03,9.72,,,3.83,,0.572,
Porphyry Cu-Mo,1141.69932,43.6666904,10.6293021,4.1420305,21.1983232,2.10305061,1.97502278,2.21700851,0.17545644,0.04478523,114.407513,0.75355437
Porphyry Cu-Mo,1500.568,21.81658,325.0576,7.852515,17.61459,6.003708,1.416383,0.02,57.8294,0.057017,2.277589,0.786329
Porphyry Cu-Mo,2019.853,6.85004,1.249886,0.515,12.42012,2.235,0.068644,0.0953,16.74619,0.06024,3.00776,2.908992
Porphyry Cu-Mo,2035.483,4.962164,3.075249,70.47449,39.56602,7.863929,0.470182,0.567895,35.4946,0.201095,19.01714,4.212525
Porphyry Cu-Mo,2132.601,80.29699,0.988696,1.848454,17.08267,2.586748,0.115849,0.022024,5.624213,0.033053,5.397687,1.366248
Porphyry Cu-Mo,2138.394,74.59988,20.44498,4.521166,149.0994,1,2.086757,2.864644,3.390997,0.143773,278.4699,2.435646
Porphyry Cu-Mo,2180.008,111.277,0.885759,3.301473,0.33,1.065,0.065579,0.01,7.213256,0.031205,0.731848,1.326038
Porphyry Cu-Mo,2397.193,87.20521,7.100194,0.659695,16.09964,1,0.203868,0.198992,6.260227,0.015605,17.59909,9.182644
Porphyry Cu-Mo,3104.566,61.12538,1.537186,0.427832,12.75386,4.186668,0.247443,0.099985,5.801293,0.07273,8.922708,2.00244
Orogenic Au,269,335,101.4,26.4,75,14,5,84.8,3.7,1.1,445,6.5
Orogenic Au,280,35,15.8,2,78,138,0.1,0.6,2.3,bdl,9.6,0.2
Orogenic Au,178,340,108.1,39,79.6,6.3,4.1,64,17.7,0.9,335,7.8
Orogenic Au,190,304,125,46.9,81,9.9,4.2,50.3,18,0.9,377,8.8
Orogenic Au,200,359,112.5,35.1,81,11.3,4.7,46.8,17,1,330,8.5
Orogenic Au,174,291,116,41.4,82,9.7,4.6,48.4,14.4,0.9,372,8.9
Orogenic Au,185,379,122.8,28.2,88,6.2,4.9,38.5,17.8,1,350,9.3
Orogenic Au,80.97112635,120.5900279,1085.825646,b.d.l.,96.43672073,16.69204157,0.538673044,b.d.l.,2.312374967,2.20350742,42.56395705,b.d.l.
Orogenic Au,162,337,134,54,100,4.9,3.8,31.7,17.7,0.9,350,91
Orogenic Au,198,20,20,1.4,104,98,0.1,28,1.9,0.1,1.7,bdl
Orogenic Au,36.5625415,47.12528652,42.06768534,b.d.l.,105.2292732,1.485377555,11.59495392,b.d.l.,11.32072739,1.055382957,53.10101625,b.d.l.
Orogenic Au,174,317,124.6,47.9,106,7.5,4.9,35.4,24.7,1,360,11.3
Orogenic Au,105,21.1,18.3,1.2,108,92.7,0.1,6.7,1.3,bdl,2.3,bdl
Orogenic Au,199.0125,1.75875,2687.635,3.035,115.7625,245.2025,3.58975,0.4925,6.7445,0.042,9.2263375,12.9525
Orogenic Au,148,215,134,59,121,6.7,4.1,28,25.2,1,337,10.4
Orogenic Au,145.21,2686.28,11.68,b.d.l,132.46,37.13,0.51,4.48,b.d.l,0.278,582.61,5.16
Orogenic Au,210,300,159,46.8,136,bdl,4.8,36.9,25.4,0.8,362,13
Orogenic Au,784.6388082,518.7439235,12.24572232,7.313152239,139.5266502,24.09074944,107.7437304,1.037213831,63.33053341,0.420763406,101.6283238,66.91149208
Orogenic Au,1260,1760,590,2.1,230,49,0.3,9.8,bdl,0.1,4.4,0.6
Orogenic Au,745.0369574,922.6254831,28.26961344,4.086639316,235.1839529,27.93685916,14.30929847,2.482266122,40.99216821,2.453665701,17.55966201,9.760902303
Orogenic Au,870.5125392,383.9182494,220.3555104,8.781185507,240.7920542,86.89667416,3.935276151,1.394998751,9.595153287,0.064293682,308.5421215,13.29312987
Orogenic Au,b.d.l.,b.d.l.,744.3334522,b.d.l.,241.690203,0.553109184,0.203308959,b.d.l.,0.909474915,0.860498333,0.862839305,b.d.l.
Orogenic Au,61.89064032,61.00826599,33.86357484,b.d.l.,353.6724362,5.525847761,1.199964345,b.d.l.,5.607085806,16.94790687,3.575204943,b.d.l.
Orogenic Au,56.82154185,159.724545,190.4523381,1103.401437,356.662788,2.771456248,125.1063716,271.5667038,0.173492561,0.03758337,493.7390498,0.046277611
Orogenic Au,b.d.l,130.71,b.d.l,b.d.l,716.14,42.25,b.d.l,b.d.l,4.09,0.029,0.092,0.08
Orogenic Au,188.22,374.74,14.02,38.55,718.05,b.d.l,0.86,9.15,1.13,0.168,106.87,5.15
Orogenic Au,650,1420,2200,2.9,720,48,0.5,15.2,bdl,0.2,6.9,1
Orogenic Au,53.37215042,196.4190163,11.68279345,b.d.l.,747.5744407,b.d.l.,b.d.l.,b.d.l.,b.d.l.,0.076942775,8.670412382,b.d.l.
Orogenic Au,1152.597064,1061.051515,181.4982013,13.07912125,387.3509001,29.55915427,1.984262009,1.128440075,3.477353315,0.112060638,25.15313905,30.60286367
Orogenic Au,86.59945161,236.070541,51.63202715,b.d.l.,391.7471967,b.d.l.,0.780770602,b.d.l.,6.366963828,2.070976022,2.828416318,b.d.l.
Orogenic Au,204.6404686,322.9642143,137.9446182,b.d.l.,414.1763142,b.d.l.,12.93189043,10.71977404,6.476946813,18.7817826,102.7240665,1.545366495
Orogenic Au,40.71,504.48,6.28,b.d.l,414.22,b.d.l,0.314,3.65,b.d.l,0.55,8.63,1.56
Orogenic Au,199.1812928,157.2068565,31.61502618,b.d.l.,426.2544658,b.d.l.,2.149258611,b.d.l.,8.557961614,7.305743815,17.80236473,b.d.l.
Orogenic Au,187,247.79,8.45,b.d.l,455.51,b.d.l,b.d.l,1.39,b.d.l,0.044,8.96,1.02
Orogenic Au,138,215,66.1,56,49.4,10.2,1.7,46.7,9.1,0.5,272,4.4
Orogenic Au,211,25.2,10.6,1.2,49.8,146,0.1,0.8,2.4,bdl,5.6,0.1
Orogenic Au,197,271,77.6,26.5,51.6,14.8,3.5,75.4,bdl,0.8,352,4.3
Orogenic Au,90.54939246,164.1507878,42.37427876,10.68567688,51.78141167,b.d.l.,10.16179932,4.791281522,1.120609865,6.277758754,45.87157653,1.003983795
Orogenic Au,940.3329818,865.037979,1.724945532,1.797347518,51.91451492,15.00219438,0.962716872,0.271701979,9.044726135,0.811474858,3.058401563,2.528755973
Orogenic Au,330,20.4,14.9,2.3,53,95.4,bdl,1.1,bdl,bdl,2.1,bdl
Orogenic Au,611,4.67,0.083,0.061,8.5,2.32,0.0111,0,159,4.2,0.119,0.23
Orogenic Au,249,2.43,1.3,0.119,8.5,1.77,0.062,0.0169,302,8,0.82,0.28
Orogenic Au,497,2.68,0.85,0.094,8.5,4.48,0.069,0.0244,67,3.7,0.36,0.271
Orogenic Au,8.33,0.561,0.32,0.076,8.5,0.563,0.165,0.0125,110,42,2.76,0.233
Orogenic Au,1.04,1.101,104,0.098,8.5,0.799,0.49,0.0246,22,6,1.54,0.4
Orogenic Au,495,8.78,0.052,0.059,8.5,9.44,0.063,0,437,1.3,0.146,0.196
Orogenic Au,39.4,0.102,0,0.068,8.5,0.594,0.023,0.0142,20,15,0.033,0.0148
Orogenic Au,105,1.16,0.044,0.089,8.5,1.2,0.151,0.0136,70,4.3,0.19,0.2
Orogenic Au,72.4,11.55,0.077,0,8.5,29.1,0.0128,0,320,0.65,0.116,0.105
Orogenic Au,486,2.86,0.123,0,8.5,3.03,0.0287,0.0134,136,10,1.23,0.7
Orogenic Au,627.0278062,304.890797,650.8739278,8.866288274,8.5,25.71321824,0.556736315,0.122265943,0.823876966,0.008,3.63333765,8.58382121
Orogenic Au,10.1,3.1,1940,0.189,8.5,3.81,5.2,0.52,212,1.9,16.3,10.7
Orogenic Au,459,5.26,3.3,18.1,8.5,9.99,1.13,0.181,168,9.4,7.8,11.3
Orogenic Au,23.08711073,32.110037,18.79358996,b.d.l.,8.5,5.827123593,1.827233327,b.d.l.,1.451413812,0.132197682,1.925462211,b.d.l.
Orogenic Au,7.2,6.9,17.3,39,8.5,19.9,0.2,50.8,bdl,0.3,66,0.2
Orogenic Au,385,17.5,22,61,8.5,16.4,2.3,1.27,188,7.8,20,10.5
Orogenic Au,90.4380808,1214.140943,205.8866311,0.597507594,8.5,9.847823468,5.42159136,0.139669889,7.160153384,0.287143477,53.58078815,50.93142778
Orogenic Au,21.47386566,14.10800402,43.59160691,b.d.l.,8.5,3.412264062,3.138562997,b.d.l.,2.63422991,0.322415737,3.11898444,0.005942306
Orogenic Au,1050,72,260,480,8.5,39.9,10.2,1.41,1320,70,143,51
Orogenic Au,125.3824405,41.57752085,3.451422751,15.0649409,9.315311984,8.28198556,0.587987536,2.69914872,6.458367494,2.443166861,15.69398336,14.99018568
Orogenic Au,15.87,5706.81,20.81,b.d.l,17.91,35.17,b.d.l,0.36,b.d.l,0.0276,15.47,0.126
Orogenic Au,27.72,3404.8,2.91,b.d.l,18.01,47.96,0.65,2.12,b.d.l,0.208,211.88,6.36
Orogenic Au,114.0038933,281.3243765,5.084265286,1.589056089,18.9633931,44.23317836,4.480599852,0.288104627,14.39550344,1.016221064,41.65314393,36.59953985
Orogenic Au,102.71,2802.07,3.63,b.d.l,25.57,32.48,b.d.l,0.66,0.81,0.038,1.62,0.25
Orogenic Au,129,152,57.4,19.9,28.2,18.4,2.9,92.2,bdl,0.9,262,2.6
Orogenic Au,522.8183333,346.4383333,298.8054167,4.5545,30.06625,106.92625,0.723416667,1.088208333,6.985416667,0.251521739,37.78999833,6.647916667
Orogenic Au,110.3730895,1200.661331,408.1371437,42.61120825,31.34826829,22.47445939,5.366584433,1449.278783,0.975527951,0.01162722,46.36304938,0.078623479
Orogenic Au,293.591627,3.690531568,14.43372971,11.80627732,32.77000691,11.53084163,1.698001871,0.921643644,19.54476171,0.550532848,44.35139045,18.35211531
Orogenic Au,115,172,50.9,30.6,33.8,16.4,2.5,55.1,3.1,0.6,218,3.3
Orogenic Au,149,199,60.4,29.9,42.6,16.7,2.8,84,3.4,0.9,292,3.7
Orogenic Au,154,403,83.4,21,43,8.5,4.1,38.9,9.7,0.7,250,4.8
Orogenic Au,180,14.8,23,5.3,43.9,132,0.3,18,bdl,bdl,6.4,0.1
Orogenic Au,42.49381885,8.862962024,2.559648822,0.694318072,44.57612032,12.20899681,0.733611282,5.025923353,6.36309381,0.362997675,3.019195171,0.01
Orogenic Au,131,361,90.6,16,44.6,10.5,4,44,10.3,0.7,240,4.6
Orogenic Au,182,252,71.6,18.8,45,14.8,3.6,80.1,bdl,0.8,320,3.4
Orogenic Au,201,242,72,28.1,48.7,14.3,3.3,75.9,3.6,0.8,347,4.5
Orogenic Au,173,18.1,13.9,1.7,54.5,108.6,bdl,0.9,bdl,bdl,5.4,bdl
Orogenic Au,93,23.7,17.1,0.6,54.9,103.5,bdl,1.9,bdl,bdl,1.7,bdl
Orogenic Au,274.67,2401.74,165.25,20.33,56.76,37.62,0.185,0.546,0.94,0.058,40.84,0.76
Orogenic Au,178,256,57.1,38,57,16.7,2.6,60.8,2.9,0.6,299,4.2
Orogenic Au,185,247,72.1,27.6,57.7,10.6,3.5,70.8,2.9,0.8,354,4.6
Orogenic Au,145,385,102.1,26,62,6.2,5,40.1,13.5,0.9,292,6.9
Orogenic Au,756.8876556,738.7738397,28.92421205,4.845361724,62.71802333,6.244904589,19.0784705,7.431438648,123.612881,10.96755683,150.9437506,39.17617022
Orogenic Au,180,28.3,17.5,1.4,65.3,135,0.1,1,1.4,bdl,3.8,0.1
Orogenic Au,222,353,165,39.6,143,bdl,5,38.2,29.5,1.3,404,12.1
Orogenic Au,34.25325419,37.47042307,22.61640768,b.d.l.,145.815298,b.d.l.,5.443852226,b.d.l.,13.25006,0.563572493,6.607755326,b.d.l.
Orogenic Au,258.785931,7.79792763,1524.129473,109.2288301,148.2071259,4.182344871,9.915609065,9.231800792,0.242258091,0.194511022,38.58560675,25.23543632
Orogenic Au,552.5168508,991.2825757,5.193657108,1.508497474,167.6231906,7.958337803,0.05010156,2.079363233,3.188409113,0.125697607,18.04825196,8.760770447
Orogenic Au,186.5776036,224.3932282,11.90666758,b.d.l.,175.779617,b.d.l.,0.074734423,2.711909612,0.320372543,0.056755161,30.65832662,b.d.l.
Orogenic Au,443.1024798,1548.983373,83.18508185,16.90408015,184.1534854,9.93312639,0.405740341,7.702284971,7.353459272,23.44190176,40.48989418,2.623917222
Orogenic Au,830,1520,2000,15,190,71,0.9,15.1,bdl,0.1,6.9,0.5
Orogenic Au,208.0393183,182.8540665,111.5907942,10.31867618,212.8483648,2.998604836,1.954667992,1.221789502,0.191955052,0.120548937,62.18439171,0.215694745
Orogenic Au,126,12.2,15.7,1.7,66,142,0.1,0.3,2.3,bdl,7.7,0.2
Orogenic Au,360,35.6,15.5,1.4,66.5,136,0.1,0.4,1.7,bdl,5.9,0.1
Orogenic Au,167,322,97.3,37.1,70,14.7,3.9,50.5,11.8,0.8,362,7.3
Orogenic Au,173,358,97.2,34,70.3,13.6,3.7,54.2,13.9,0.8,350,6.9
Orogenic Au,191,337,111.8,41.3,73.6,8.4,4.1,53.2,15,0.8,370,8
Orogenic Au,201,387,94,67.3,74.3,7,2.9,41.9,13.6,0.8,366,7.4
Orogenic Au,104.6583804,210.1904247,30.8740702,17.39958682,456.1500025,b.d.l.,4.766570357,14.49061597,7.133018732,6.942473126,127.8429308,b.d.l.
Orogenic Au,1.204230572,b.d.l.,942.1469894,b.d.l.,492.197383,0.883175148,1.18422914,b.d.l.,2.524666125,0.946964002,4.74815419,b.d.l.
Orogenic Au,113.9239427,135.897858,25.38633172,b.d.l.,496.27537,b.d.l.,9.418467013,b.d.l.,11.04257376,6.699516686,24.38728144,b.d.l.
Orogenic Au,8.53,70.65,7.72,b.d.l,497.11,60.77,29.84,2.4,14.28,0.233,179.6,166.66
Orogenic Au,158.1663673,19.56307566,1008.118891,19.44701594,497.8595573,23.46866667,1.620288719,24.4738493,0.425679885,0.120018595,154.9939358,21.24622933
Orogenic Au,36,37.5,1.4,6.7,517,4.2,0.1,1.3,bdl,bdl,2.4,0.7
Orogenic Au,94,43,3.6,4.8,520,4.9,0.2,5.6,4,0.1,9.8,3.1
Orogenic Au,49.22545059,65.1165176,28.74304013,b.d.l.,529.5693336,b.d.l.,b.d.l.,b.d.l.,2.416835722,6.651812106,3.889592635,b.d.l.
Orogenic Au,24,29.6,2.1,3.2,562,3.1,0.9,2.6,6.7,0.1,9,3.2
Orogenic Au,18.1,27.5,2.4,2.3,571,4.5,0.4,2.3,3.3,0.2,8.2,1.9
Orogenic Au,37,30.7,3.1,2.9,572,bdl,0.6,3.3,4.5,0.1,9.7,3.2
Orogenic Au,60.16,306.31,4696.55,b.d.l,578.73,b.d.l,3.14,13.71,0.82,0.295,503.05,9.7
Orogenic Au,13.5,33.8,2.3,3,593,6.4,0.2,0.8,bdl,bdl,3.4,0.8
Orogenic Au,37,41.2,1.9,4.3,594,bdl,0.8,4.3,6.6,0.1,12,3.4
Orogenic Au,13.3,32.6,2.3,2.5,597,5.4,0.6,2,4.6,0.1,1018,2.7
Orogenic Au,69,36.8,1.2,1.7,810,4.5,0.4,1.8,bdl,0.1,6.7,1.1
Orogenic Au,126.6437207,133.0834677,40.26819613,b.d.l.,865.5752694,b.d.l.,13.84163935,9.265573522,7.983533293,6.610092666,46.13898092,b.d.l.
Orogenic Au,95,44.6,1.2,101,870,bdl,bdl,bdl,bdl,bdl,bdl,bdl
Orogenic Au,93,68,14.7,2.7,880,bdl,0.5,2.3,bdl,0.1,2.3,bdl
Orogenic Au,2.52,b.d.l,b.d.l,b.d.l,907.63,80.56,b.d.l,2.02,10.08,0.086,8.37,3.82
Orogenic Au,270,2090,470,8.6,920,29,0.4,11.1,bdl,0.1,3.8,0.2
Orogenic Au,156,1110,100,3,930,49,0.5,40,bdl,0.4,5.9,0.5
Orogenic Au,151.87,245.57,11.5,b.d.l,930.14,24.82,0.173,0.69,2.74,0.126,43.38,6.85
Orogenic Au,44.49559484,103.4326323,5.971731368,b.d.l.,939.3371837,b.d.l.,0.192876877,2.028946528,b.d.l.,0.604291133,12.02851954,b.d.l.
Orogenic Au,1.16,b.d.l,2.56,b.d.l,982.08,b.d.l,b.d.l,b.d.l,b.d.l,0.089,0.072,0.0254
Orogenic Au,390,2000,150,1.3,990,29,0.2,8,bdl,0.1,3.8,0.3
Orogenic Au,350,1720,24.5,1.8,1000,33,0.2,13.8,bdl,0.2,6.4,0.4
Orogenic Au,2.33,b.d.l,4.61,b.d.l,1005.11,66.36,b.d.l,2.3,16.25,0.184,9.44,4.98
Orogenic Au,389.2,267.35,37.76,b.d.l,1007.58,117.59,18.95,27.87,2.83,0.357,256.74,50.15
Orogenic Au,5.31,140.39,3.71,b.d.l,1043.25,39.49,b.d.l,2.33,9.29,0.15,79.58,9.86
Orogenic Au,213.59,711.78,15.12,b.d.l,1044.44,35.03,0.91,11.12,1.37,0.208,169.22,5.34
Orogenic Au,66,59,0.9,1.2,1058,5.9,0.4,0.5,bdl,0.1,3.2,0.8
Orogenic Au,135.49,265.79,346.82,246.98,1103.55,b.d.l,3.31,66.42,3.78,0.451,499.46,19.58
Orogenic Au,52.37,b.d.l,12.65,b.d.l,1103.77,72.72,0.192,8.62,16.64,0.44,49.37,20.69
Orogenic Au,229.01,761.22,2162.62,b.d.l,1109.58,35.39,0.97,7.06,1.46,0.382,52.98,6.88
Orogenic Au,79.33,510.14,10.01,13.19,1118.17,28.45,0.78,7.08,1.32,0.79,37.99,4.97
Orogenic Au,20.26016369,101.9441323,12.73341077,22.31612874,1124.386588,b.d.l.,2.935564235,b.d.l.,1.649323122,b.d.l.,154.6681409,0.014040541
Orogenic Au,93.72,2074.94,b.d.l,b.d.l,1126.38,62.56,b.d.l,3.25,8.99,0.065,10.21,5.27
Orogenic Au,483.1775096,339.1633455,11.209713,21.25095366,1157.869602,9.731875959,1.424415435,100.2010658,0.554052386,0.716580229,8.356107418,0.04110548
Orogenic Au,58,47,1.7,3,1180,bdl,bdl,0.3,bdl,bdl,0.5,bdl
Orogenic Au,874.43,287.13,231.61,b.d.l,1182.46,b.d.l,2.27,42.86,2.86,0.417,329.3,13.95
Orogenic Au,b.d.l,b.d.l,b.d.l,b.d.l,1229.24,62.46,b.d.l,0.087,11.99,0.053,0.34,0.203
Orogenic Au,42,46.1,1.9,5.2,1250,3.2,0.1,0.8,bdl,bdl,1.3,bdl
Orogenic Au,593.2712362,440.1162097,130.4300377,b.d.l.,1261.031727,b.d.l.,0.98248189,b.d.l.,10.29580126,29.1881005,16.32249249,b.d.l.
Orogenic Au,453.79,257.12,24.77,b.d.l,1271.71,b.d.l,0.87,49.57,1.36,0.401,181.5,6.38
Orogenic Au,73,41.7,1.8,2.4,1280,bdl,0.1,0.4,bdl,bdl,bdl,bdl
Orogenic Au,109,54,1.4,7,607,3.7,0.1,0.5,bdl,bdl,1.4,0.3
Orogenic Au,24,36.2,2.5,2.2,611,4.8,1.7,3.1,9.3,0.3,15.9,4.5
Orogenic Au,36,46.2,1.9,4.2,627,3.9,0.6,2.5,3.4,0.1,10.7,2.2
Orogenic Au,118,54,1.4,5.1,630,bdl,0.2,1.2,2.2,0.1,3.1,0.9
Orogenic Au,37,32.9,1.8,3.2,649,4,0.4,0.8,3,0.1,5.4,1.8
Orogenic Au,15.6,41.3,1.9,6.3,664,6.7,0.5,1.2,2,bdl,5.8,1.2
Orogenic Au,36,60,1.8,4.5,670,bdl,1,3.1,6.3,0.1,14.1,2.8
Orogenic Au,27.4,42.4,2.1,2.2,672,4.4,0.9,3.8,5.5,0.1,10.6,4.1
Orogenic Au,20.31781572,102.0045713,7.598346757,187.3854699,676.4690829,b.d.l.,0.612432152,2.283991619,b.d.l.,b.d.l.,14.31312763,b.d.l.
Orogenic Au,39,34.9,2.3,2.2,700,5.4,0.5,2.8,2.7,0.1,9.1,1.9
Orogenic Au,25.01,170.86,9.38,b.d.l,707.1,54.2,b.d.l,7.85,10.21,0.309,27.71,15.23
Orogenic Au,17.26,843.35,b.d.l,b.d.l,707.62,77.24,b.d.l,2.07,16.59,0.096,7.86,6.14
Orogenic Au,35,37.9,2.3,2.4,711,3.9,0.8,3,5,0.1,11,3.2
